,labels
20415,16
90583,15
58102,16
9519,39
51338,30
12509,15
25262,37
90490,30
71111,13
40289,13
44,15
45419,15
41554,15
57002,30
89013,15
95638,15
93593,15
25346,29
72171,13
78025,15
98718,30
30790,16
51395,13
476,15
94999,15
69101,13
59309,13
33150,18
2450,39
97375,15
22809,18
64335,15
48695,6
13408,15
19203,15
53143,13
86539,15
17715,18
83687,15
81947,13
43115,15
45564,15
74273,13
93948,23
48826,16
50590,13
63633,21
91479,5
59203,13
19900,30
58285,39
49485,15
59883,13
94318,15
3773,18
162,13
87466,13
66613,18
73062,18
63233,18
88080,13
49173,30
29989,30
40499,21
87291,16
21955,18
21935,15
776,16
18506,15
72095,0
58234,15
65675,15
76889,15
14812,15
12259,13
85909,30
40775,36
81070,16
16705,16
46391,15
84530,15
39269,16
4807,30
46157,15
39809,18
2530,15
84048,21
90745,13
93195,16
67966,15
69719,36
18819,13
85214,15
7379,39
62071,13
86156,18
72274,13
45855,18
5254,15
7310,39
89866,13
7694,15
73421,36
63684,12
62324,18
99498,15
10772,30
40922,15
15277,30
19060,18
84407,13
41021,18
72914,18
76294,16
97251,30
33038,13
78154,13
96836,13
33076,13
44816,13
42454,15
19263,15
31559,16
13031,16
82960,30
36476,18
18576,29
59759,15
16437,30
66262,13
87183,15
69427,13
14686,13
54465,15
74967,15
22742,15
44928,30
28336,15
61926,15
14967,13
33173,15
6888,30
98186,15
89965,15
39556,15
49030,13
44200,30
1833,15
73161,30
7835,39
1749,18
50668,16
21316,16
50464,16
49466,15
21241,18
9084,13
46970,15
78220,15
8524,10
95587,0
3754,30
10448,15
68972,13
21764,13
95172,15
8642,13
85302,15
98117,13
52495,16
32292,13
77692,13
88071,39
11558,15
42892,18
24479,37
507,13
21203,15
23719,13
98108,15
27830,15
92145,15
86922,15
98384,15
58109,30
99841,15
64123,13
99787,15
55707,30
57478,30
21351,18
3440,30
67103,18
47228,18
59190,30
15664,15
43513,30
84662,15
44700,30
617,13
11902,18
42062,33
76029,15
64790,15
26939,15
24985,18
71060,10
72345,18
6357,15
52297,15
54200,16
47885,15
91714,30
58752,18
8755,15
14119,16
51383,15
76984,15
33634,21
92910,15
93750,33
43606,15
76193,15
96481,15
43186,35
30393,18
69083,13
47597,15
66708,13
11064,15
16454,15
25429,13
48380,33
71351,15
62658,30
9807,15
7236,39
51979,16
57456,21
65219,18
33136,30
37960,13
30871,18
69108,15
8959,16
45670,13
25184,37
10503,15
6045,30
14537,16
22368,15
61507,39
77210,15
32630,18
32273,30
355,18
50328,6
35944,30
94735,39
496,39
11707,18
56326,15
85127,15
91859,15
20921,18
12100,30
45100,30
93835,23
28726,15
1873,15
94896,39
10828,15
14598,30
28764,30
39569,13
52047,13
34834,16
27167,37
88928,30
51108,30
67253,18
28207,15
28565,15
6151,15
48943,15
67778,13
88553,15
80628,15
98198,8
37179,13
50473,16
68367,15
32743,15
28278,13
94155,13
59458,0
2559,15
45295,18
60177,13
22588,21
49628,15
83510,15
10376,15
93151,13
16381,15
21722,30
31160,15
14618,15
81435,30
41060,15
18500,18
28046,13
87100,15
71698,30
34538,15
31410,15
97003,18
88615,15
25498,16
5383,30
8315,15
14168,15
64496,15
84387,18
14990,15
42911,16
27381,30
37699,15
65956,15
22586,21
11753,15
24621,0
26747,38
31734,13
95956,18
70586,13
99646,30
65522,13
9811,15
10212,13
4894,39
12158,30
7218,31
55538,12
8525,18
62177,18
62315,18
5429,21
5747,30
27906,29
84708,13
21405,30
81274,13
45186,30
1002,15
13542,15
35749,16
48654,13
42314,16
9558,15
21669,13
52972,13
46630,15
47750,18
9754,13
61233,13
1360,30
18283,16
23347,30
8497,30
88278,30
54404,39
59824,15
63070,13
6817,15
39359,30
18733,0
34635,13
95855,21
1001,15
59810,18
84501,15
60102,15
25718,15
29300,30
5211,18
92800,0
15868,16
66258,15
71925,13
65135,15
62345,18
82920,15
95712,13
87645,15
65945,15
50013,18
65728,30
3196,18
99335,15
68863,13
99828,30
3087,15
73563,13
77567,38
62200,16
15506,16
47671,18
79983,18
78652,39
11915,30
57060,30
3225,15
83750,13
58462,39
50028,15
21904,30
1120,16
61349,18
7880,12
68502,18
90980,21
74142,18
50495,39
95948,12
29644,18
34008,30
11258,15
76677,15
44577,13
64235,15
39879,15
85813,15
567,16
93681,13
39813,13
22960,18
84586,13
99427,13
93164,13
77447,30
67648,15
22225,13
40719,15
76967,13
71161,13
48443,18
94611,15
82977,30
97493,18
95694,18
81900,13
56817,30
64062,13
79866,13
67916,30
22193,37
36297,16
56064,18
58302,30
83461,13
55955,15
75981,15
7562,15
34898,30
12612,15
37669,39
72128,18
38189,18
1421,15
66527,15
20623,15
53112,23
48146,16
83554,18
5682,15
30203,18
55174,16
88337,18
61508,39
94681,15
61137,13
28021,18
14186,37
43239,13
15113,15
40677,15
86054,15
84223,15
79680,15
22272,15
9788,15
1445,15
36852,30
80279,15
64460,15
11271,18
1980,13
26945,30
67974,15
39173,16
54685,39
75181,13
22517,15
26051,15
91637,29
78150,15
89959,15
78257,15
69116,13
78284,15
7636,39
43624,21
19763,16
12902,37
45777,15
26992,13
92074,18
12397,0
11246,30
54905,15
14012,15
96881,13
24220,8
98820,13
40086,30
79099,30
29372,16
70190,12
41640,30
17921,30
63594,13
42784,13
2931,15
10183,15
2977,30
32558,16
89991,12
97487,0
86384,30
86133,15
51185,13
4289,16
17073,16
99654,15
39584,15
21688,13
74576,13
77686,18
64034,13
8869,16
33206,16
10656,18
31649,18
48318,15
71463,15
19969,39
95415,16
29577,15
2488,13
52841,15
34411,13
41879,15
44823,13
81275,30
39933,15
6554,30
55124,18
10292,18
10797,15
82481,15
79388,39
32182,30
75980,30
61447,15
57649,13
37395,15
58866,15
46326,15
62810,13
81468,15
30254,15
12134,13
57673,30
14823,30
41083,18
43435,0
35277,30
64359,13
58952,29
60830,15
48319,15
56684,15
86276,15
37006,13
72965,13
11467,18
39607,30
42456,13
71961,15
92160,15
87517,13
92768,39
43962,30
63600,0
10497,13
51987,39
9119,13
78412,15
19791,15
75400,13
35456,16
9251,18
35168,15
80823,30
96107,15
48555,18
97846,30
28938,15
56829,15
60103,18
71525,13
56113,15
3227,30
24907,21
38898,15
46172,15
63896,13
65615,18
82334,30
67414,13
96201,15
87257,15
72481,13
27277,13
72943,30
962,30
59130,10
83318,38
3917,13
59667,0
32052,18
69850,15
17337,30
98199,30
1301,15
39764,18
54414,15
53554,18
97350,13
65528,39
29218,15
63157,18
77518,15
39593,16
70115,36
5101,16
98836,15
36419,30
67118,13
69954,18
14675,16
37081,30
18970,39
42973,18
89927,13
62960,39
87799,15
37112,6
93942,15
35787,16
88166,15
23006,30
26857,13
47923,13
97195,13
46546,30
58039,30
35207,15
78387,15
25363,39
66384,13
39421,13
77369,30
2876,30
39340,18
6320,30
36137,13
3692,15
28337,15
12446,0
8186,13
20301,15
37700,37
89732,30
53120,15
6626,39
13198,30
60677,16
18641,15
60497,15
24225,18
37170,13
86357,16
2106,15
47665,39
58152,15
34986,30
83138,13
804,21
57094,15
20043,30
84382,15
53195,18
26774,13
12995,15
68637,13
44082,30
97187,16
75130,13
10298,15
8461,18
74974,13
56667,30
42475,15
3391,30
41565,18
12406,15
60407,13
88910,15
48384,16
41452,16
6825,30
52638,18
60488,15
33966,13
13462,13
10341,15
21740,13
47061,13
43599,18
94130,15
9498,13
66709,15
23708,15
86786,15
50984,21
53504,18
48340,13
58890,15
64892,15
12041,18
5616,16
44213,15
26140,30
3833,15
25785,13
35147,16
68790,13
23065,15
22961,18
26641,13
85531,15
95897,18
86155,13
69485,13
68040,13
78801,15
1514,30
3932,15
25174,13
81765,18
60604,18
50105,30
78213,15
29088,13
61351,30
64914,15
24637,15
89973,13
97693,13
18897,15
39910,15
95471,13
27586,16
86287,15
56477,15
85856,15
5137,29
98431,13
69534,18
15887,15
90250,13
84386,13
92855,18
39669,18
12873,37
51623,13
91465,15
55320,13
53041,13
65141,15
79790,13
18771,15
46511,16
64545,18
14962,15
45244,16
99104,18
52491,30
17785,18
36927,15
85157,30
20521,15
25935,18
71530,29
42586,15
76035,15
31404,16
33315,30
54748,15
26398,15
3361,13
82756,39
79460,13
84168,15
67149,18
33536,13
39357,13
40137,13
61042,30
44852,13
62953,15
99001,18
51476,18
75185,13
98991,15
68181,15
50936,15
24153,13
65072,18
91403,15
77721,37
56443,18
4274,15
33837,8
78299,13
21315,16
71759,13
40810,15
12207,15
23694,30
42759,18
29588,13
42,15
15462,30
51847,13
58624,13
12767,38
95623,18
89503,15
35520,18
84583,15
16736,13
34539,37
33187,18
62235,15
12007,18
12385,30
66276,15
55600,16
22268,18
5023,18
99831,15
49129,16
28786,18
78192,15
30088,38
2643,15
70785,13
58060,30
19948,15
13526,16
48062,15
71148,15
70241,13
63760,10
8458,30
39323,30
32899,0
16420,15
55926,15
32732,37
9300,13
71573,39
97332,15
22064,13
68950,39
5394,13
66247,23
60842,15
78417,15
42900,15
44217,0
75336,15
45015,18
24742,30
82082,16
80921,15
66652,15
53895,18
24376,30
64459,13
94788,13
77763,15
80836,18
51007,15
41000,18
87138,15
59710,15
25583,21
40158,15
42275,13
6558,6
97660,15
61127,18
86225,16
84412,15
16937,16
97686,13
11460,18
19736,18
70311,13
56424,15
3969,30
37212,15
45361,30
89757,15
34970,16
46827,18
56472,15
45874,15
32754,37
77937,15
33746,15
76530,13
29217,16
56493,18
85077,15
31960,13
10550,18
75603,18
87345,30
49331,13
16130,18
95354,21
75328,15
7475,15
82615,39
9909,15
81964,15
83010,15
10931,37
80822,13
46225,15
95519,15
35584,30
22433,15
92660,15
82710,13
21945,18
37765,15
48800,30
37880,30
10447,15
80975,0
74717,13
22132,15
89060,18
4112,21
39776,15
19942,15
18630,15
22680,30
66853,30
80862,15
45726,15
713,16
28700,18
31065,15
53021,18
94703,12
15424,16
19074,15
29258,37
38857,30
8523,15
85510,15
22855,18
10866,39
87194,15
56810,38
96421,15
94156,18
3500,15
42068,15
28642,13
11572,13
30757,36
52945,18
66640,12
22506,13
67401,13
29868,18
47448,30
27149,13
16626,30
41825,18
86351,13
43130,13
91001,15
24559,10
36501,18
78987,15
82797,30
81797,15
20710,16
22234,13
70963,13
50454,39
44829,13
11724,15
48607,23
17932,13
40966,15
83914,18
17687,21
40476,13
94832,15
92362,15
15690,16
67735,15
52913,13
99857,23
36711,38
31278,21
71877,13
87133,15
82512,15
47008,18
28819,39
56053,15
52499,30
75606,15
75753,13
90198,13
52382,15
92578,15
2394,15
5715,15
29699,18
2541,15
21805,30
80849,15
31761,10
85421,15
38128,15
96762,37
92968,15
49937,5
95000,0
82278,15
82076,18
28131,13
42645,16
92154,15
98250,18
75635,13
99531,16
42105,16
63089,13
23371,15
74608,18
64425,13
93934,13
58029,15
44011,30
36943,18
9599,39
82352,30
31617,15
5610,15
73320,13
41557,0
64809,8
12633,39
3578,30
43634,15
73085,13
34149,37
76978,13
79791,13
74221,29
64991,13
32692,16
83805,15
99247,15
94405,18
41837,30
69747,13
66628,13
70904,15
2506,13
10759,15
81512,13
5536,15
56833,15
59891,15
21816,0
54755,13
41568,15
17945,23
9571,37
53678,15
65178,13
99533,15
28470,15
87693,15
88943,10
17312,13
89246,15
11622,15
90586,15
7320,18
53716,16
85119,13
52640,15
92486,15
91301,13
19381,16
26065,18
72662,18
58939,13
27451,16
50948,16
56807,39
99041,15
59499,15
62147,13
3049,15
19841,38
81432,30
51920,18
81057,30
12081,30
54242,13
60761,18
25884,15
19280,15
86529,13
34605,15
49162,13
99563,15
89652,15
54934,15
15160,30
73945,13
86532,13
70278,18
68343,18
33256,15
54628,16
75775,15
51131,13
39399,16
34670,15
83475,18
63657,15
46281,13
24334,13
35655,15
31422,15
82532,15
99010,13
92699,13
12836,13
3365,18
50071,10
16361,13
75622,13
29381,15
89604,13
87,39
81461,15
85356,30
46990,12
63897,30
85751,15
29106,30
24660,30
57626,15
30092,15
29786,30
76280,16
75071,39
26163,13
75177,15
89601,13
13431,37
4912,15
1560,15
58328,12
84689,13
52556,16
98571,15
94187,15
72521,18
17840,15
92262,18
95467,15
24448,13
25436,18
92091,30
11474,18
41540,15
92421,13
58045,15
7486,13
12817,15
13860,13
21579,39
90145,16
14120,13
5969,18
28195,30
75030,8
28649,15
3481,13
10071,30
19837,15
86743,16
55215,13
67386,15
73814,30
44161,15
22485,15
33160,37
3373,39
64139,13
91560,39
92116,15
70489,18
8105,30
44084,0
73165,30
847,13
74738,13
62365,13
58481,10
8100,10
43169,15
89594,18
82564,15
37039,18
19049,15
36625,13
79833,15
9398,18
68086,15
42673,30
2774,30
84180,15
22297,15
46759,39
25683,15
38658,18
3691,15
49309,18
27782,18
24507,6
32275,15
62494,13
792,15
71821,13
38134,15
86929,5
99387,13
26393,16
41459,15
24291,13
94123,39
71951,15
66498,13
75568,13
24761,15
92671,16
4629,15
50416,30
19425,16
83240,16
39417,16
75040,13
42293,16
99332,15
75880,15
58348,18
68271,18
55681,13
45816,15
97948,13
78271,15
86878,15
71391,18
84029,15
90723,13
13785,30
84494,18
38349,16
73471,12
33097,38
97574,18
12623,15
89521,16
39519,15
85312,15
31593,39
40389,30
20271,13
25853,13
50133,15
76996,30
71215,10
97593,15
70508,13
45026,13
80547,15
99472,15
3718,18
53827,15
82107,15
48706,18
41561,8
14511,15
66468,15
42421,13
32284,15
52886,0
29339,30
80368,13
56851,30
82868,15
45946,30
59538,38
39621,15
27580,30
56581,13
21020,16
53335,18
69709,36
10029,13
62404,15
35330,21
83572,15
87679,39
90584,30
27961,15
7813,15
65853,13
88787,13
98219,18
44458,15
84427,15
39506,16
22859,13
6881,13
61696,13
89622,15
50180,18
27593,37
80909,30
4561,16
63258,16
36451,15
7830,13
88350,39
78109,13
15766,15
55552,13
81513,15
96014,30
45227,15
59317,13
64399,16
50635,13
36031,13
91790,30
52413,16
30006,18
34045,13
80739,39
43715,13
60944,13
56223,16
17184,15
84489,13
15030,16
53232,18
29969,16
71025,12
37145,13
21587,13
92283,15
11230,15
65329,23
33202,18
38577,16
34968,15
76750,15
56270,15
10371,15
88621,15
32966,37
45801,18
62639,30
39992,30
66624,13
37760,15
79106,15
4151,13
54751,15
76179,13
92929,30
44239,23
27566,13
10044,13
1638,15
68303,13
91689,18
96269,15
77070,18
24483,18
173,13
76665,15
67099,13
83209,13
15346,16
36315,30
71137,15
90085,15
53944,15
97950,39
6938,30
65634,13
81354,15
4343,30
68270,15
53354,39
45082,13
5048,16
38541,15
35387,15
36693,16
57494,15
26003,13
52172,15
30263,39
32079,16
64607,18
84653,37
61192,13
82228,13
16821,15
73610,15
11816,15
74879,29
53838,18
33604,15
26561,15
51303,13
60714,15
1767,6
69587,15
43664,15
75212,15
56544,18
70914,13
81137,13
42270,39
40160,15
12170,13
2836,18
45495,16
72460,18
88675,18
58188,15
94756,15
31907,30
57041,30
1327,13
42377,13
19517,30
6711,16
86596,15
48231,15
75246,30
74500,16
62985,13
25732,0
6721,15
76704,16
55737,18
82557,18
49554,13
3035,15
22558,30
74008,13
4187,15
70158,15
99385,15
60096,15
13988,39
3042,6
13105,15
58140,18
38385,13
35215,30
56107,16
73071,18
66521,30
21353,30
14071,15
10985,16
50065,30
80318,39
63686,15
49370,18
81012,37
11486,15
98678,15
93067,15
22481,30
48032,8
23295,15
48776,15
28069,18
99835,15
5311,13
13987,39
66747,15
4787,15
45575,18
4978,15
56719,18
61903,33
32003,15
72543,18
4434,13
1501,15
67917,18
86097,15
91877,15
84171,15
45571,15
10820,0
60289,16
99859,15
3941,30
55076,21
59659,16
32561,10
3096,15
56221,18
78048,30
15345,15
75538,15
45992,15
38296,15
466,15
30113,13
73154,13
50118,21
56783,13
3908,6
16087,18
4422,16
15426,21
57535,13
70962,13
69486,15
81757,15
95997,15
32030,30
13248,30
38720,13
45022,15
71771,15
69629,15
19667,13
26968,15
78159,15
86616,30
98957,15
1042,15
72239,13
50128,15
58382,16
99068,13
47049,15
80652,18
15505,16
3951,15
10891,15
74183,13
21597,16
46265,15
30957,15
34627,13
55340,15
23697,18
17332,15
34612,15
74216,18
13847,15
16277,18
80387,15
950,15
15680,13
16981,30
34997,15
89268,30
57937,15
75667,39
74722,15
49256,39
70668,18
99445,15
9975,18
68483,13
30018,13
99260,15
14099,15
1896,18
28666,13
38139,30
49079,39
56084,18
29527,13
27063,16
14063,15
60266,15
45877,30
54390,18
74578,36
42848,15
86039,15
24513,16
72419,13
97977,15
91148,15
35317,30
12293,15
4527,30
59184,18
10348,18
14217,15
84219,38
15179,38
18511,18
96650,15
19928,15
60094,16
84389,15
10596,15
98813,0
25919,16
63266,12
97397,18
45400,16
31840,18
83998,15
31331,30
83551,18
88002,15
30204,13
50385,16
46566,15
52283,15
79824,15
35928,15
97118,18
78672,15
87984,15
20081,30
47778,13
23266,16
84182,15
17169,16
91744,13
33778,15
17086,21
1593,13
28695,13
39211,18
35504,15
9628,15
61071,15
1105,18
17363,15
15092,15
90948,15
21159,27
16120,15
40579,13
49873,10
54532,15
42614,30
31775,18
13362,13
23533,30
14506,30
82536,16
31071,15
81280,15
79532,16
93575,15
18148,15
21173,15
28188,15
88723,15
1428,15
93861,15
4318,18
26886,15
35848,18
22360,0
62560,13
20489,30
52449,30
62562,15
77525,15
35316,16
39439,13
60006,15
63697,16
23160,18
46387,29
5551,16
46149,15
22779,18
15044,13
89453,15
90626,18
67364,18
45279,13
64898,15
79720,15
97088,30
48821,15
36288,39
93811,13
20876,15
93528,30
20875,15
45250,30
48696,15
67418,13
19193,18
6906,16
54663,15
86807,15
98862,13
25990,13
25101,13
10697,15
91512,13
32139,18
14046,15
72591,30
97922,15
58323,39
93601,15
57619,15
48737,15
41931,30
42315,18
92981,0
29744,15
40396,13
57848,15
65343,12
99810,15
2551,39
27881,15
18370,13
71117,15
38770,13
18965,15
83261,15
23306,16
15747,15
75173,15
47663,6
17341,13
31340,18
87416,16
42145,30
27674,15
43494,13
30644,13
69559,15
68005,13
39258,15
79523,10
38805,13
25133,13
96556,15
40873,37
69796,13
62582,30
93136,18
64926,13
23548,16
95840,16
2742,18
13977,15
16011,0
53402,13
31464,16
31049,16
78907,13
81672,18
72415,30
764,15
98444,16
76057,16
45323,13
35261,15
82379,15
92937,15
51084,15
39162,15
46422,16
92386,15
40806,15
39617,30
50849,13
59358,13
44228,30
31248,13
90451,15
43866,30
47606,13
48818,15
99420,15
75143,13
48015,15
48447,15
60023,13
89833,13
4765,15
83882,15
66360,13
51294,13
64236,13
32449,13
84097,13
1484,38
32180,16
15195,30
58537,18
91516,16
65803,39
66916,0
40334,30
60393,15
28600,33
97005,15
59776,13
50768,21
84744,30
48191,18
74828,13
30750,15
48240,18
87043,13
55521,16
50488,15
26717,18
97996,13
4258,39
40676,16
88352,15
31075,16
72303,30
78568,13
9301,13
61241,18
66116,30
25273,13
53503,15
28852,15
9616,13
78327,13
90443,15
47799,15
72758,39
2694,15
34462,18
29730,13
31383,18
75361,15
53666,13
1287,13
27619,39
47475,39
13137,15
18936,18
3333,15
45724,13
15927,15
38185,15
64043,18
50259,39
5586,15
70297,13
54936,15
56914,15
47995,15
1068,30
56166,18
662,15
64792,16
9283,13
99336,15
43589,15
37058,18
66216,13
1122,16
32548,21
50722,39
70715,15
76787,13
89176,15
92191,18
90026,15
66031,13
72401,13
80867,18
85010,16
94743,15
15729,30
34276,18
6615,18
58893,13
93677,15
98906,15
33189,15
71087,15
36143,15
74619,30
72067,13
30129,30
97573,30
42410,13
33180,13
12156,30
73918,15
1967,13
66122,29
13575,15
36422,15
29216,30
77819,13
62602,16
46057,15
50763,13
86595,15
2576,15
20343,13
9624,15
62815,18
95332,0
57780,27
39172,30
27124,0
93733,15
48104,15
22023,0
47028,15
98276,8
97870,15
2935,16
29455,15
72196,15
32575,21
24270,13
36015,13
18986,39
12462,15
75379,15
84610,30
57387,13
78739,16
17447,15
56974,13
44997,16
56743,13
34424,13
25311,18
78696,13
66812,15
90544,23
45920,18
31675,13
91241,18
85636,18
52724,15
92496,15
77678,18
98278,15
3433,30
14254,10
58019,30
83736,18
54896,39
6096,15
96888,15
76338,30
6627,39
74826,12
59496,13
40477,33
45570,13
16479,15
65057,13
82331,18
80017,15
21723,18
87432,15
24861,15
89708,15
13618,13
46442,15
10885,13
72062,18
29598,13
67368,0
26587,15
47896,15
5368,15
98517,15
14734,6
34015,13
93756,15
77442,13
52976,36
45721,13
23161,13
59177,18
51453,13
437,18
20021,13
70542,15
95591,13
58709,15
32883,0
20300,18
18290,13
14847,30
6773,18
16868,39
23939,13
45569,13
9493,15
66139,18
76890,15
35565,16
30916,15
52747,13
54727,13
79750,13
36399,13
43285,15
74310,13
49116,15
71157,30
16088,15
14619,30
47907,15
194,16
51866,15
73180,33
6157,30
98441,15
554,30
7388,10
94924,15
51715,13
26363,13
76015,30
43835,30
78869,21
51191,13
88941,15
68423,30
69305,13
10512,30
4515,39
318,30
86434,15
85946,15
68214,39
47726,15
84263,18
99746,39
95472,1
49919,15
37654,38
20810,18
33211,6
9786,13
90593,18
28962,13
29421,15
94780,15
59131,15
15248,39
25731,18
77347,18
28506,16
36576,15
85299,13
8281,15
71699,18
4729,15
89766,37
12308,21
51251,16
35350,15
32893,18
29902,18
74690,30
25840,15
6469,30
86773,15
48923,16
89174,15
52558,18
45991,10
53157,13
16423,16
7191,15
18756,13
9146,30
52659,15
38297,15
68125,18
56095,15
72431,13
86945,15
17353,16
40021,15
97807,15
48749,18
80061,15
89646,18
74637,13
26100,13
64911,18
68113,13
29585,21
42277,39
79644,18
68724,18
12491,39
59411,15
52151,13
26553,15
89649,15
18185,13
4059,13
61362,30
64630,15
26014,13
7641,15
59220,13
72147,18
88256,30
21627,13
41732,15
10436,13
85718,15
97600,13
8446,18
83211,12
37441,21
60831,15
63540,13
60578,13
64749,18
40023,18
3083,15
9165,18
33243,13
42805,15
37086,18
36223,15
93300,15
38960,16
68707,15
28342,15
97694,18
12705,39
1374,37
465,15
39270,16
56590,15
72594,8
87619,15
68056,18
74617,30
81382,15
19254,36
68793,13
3814,10
81731,18
58667,15
60338,16
76960,13
15671,16
52942,15
23668,16
37945,13
34882,31
74122,13
25399,18
30333,18
67689,15
90122,15
18051,30
54003,15
96792,30
68496,15
51318,16
11349,33
45581,13
54842,15
20366,18
22576,13
99091,15
60738,15
87480,13
6161,18
51470,18
19623,30
6533,18
67451,15
21054,15
49211,15
20421,0
51058,18
28746,13
66280,13
60425,15
92911,15
83588,13
98348,18
7021,15
31566,15
31674,15
91103,16
10373,18
73352,15
94420,18
65156,13
35691,18
25736,23
44535,18
92121,18
9802,13
42550,13
62350,15
84719,15
64710,18
25257,18
72374,12
78321,30
12523,18
32567,15
53396,13
2882,15
3730,18
49735,15
97167,13
32909,13
10446,15
72936,15
64964,15
11140,15
53862,13
13199,30
45248,16
67565,15
52833,12
11211,16
46348,13
78452,13
3066,39
91066,18
37736,15
11532,16
82239,16
36829,15
20517,0
53619,15
60182,15
22625,30
74801,15
53176,13
2867,15
58948,15
51472,13
42743,30
73587,39
21797,37
30351,15
78542,15
29148,30
78565,15
61432,13
87327,15
82594,13
79735,30
44186,15
15120,18
43969,18
62892,13
54941,30
68194,13
84975,15
87734,15
99643,15
66339,15
63207,15
31244,13
55648,5
94620,15
83199,15
8284,18
11196,13
87818,13
82494,15
68657,8
72104,13
85631,30
67993,13
32239,30
78687,15
17284,15
85232,15
71836,13
95301,13
59682,13
68622,13
1196,15
83065,13
18091,30
19332,15
62804,18
38881,13
8493,13
79124,0
44895,30
17296,13
55445,30
8861,16
52779,30
88064,13
4836,16
52643,10
44573,21
95077,18
55629,18
68702,15
29234,18
91289,13
69736,13
20787,15
52060,13
42935,13
57997,29
68131,15
22309,30
50973,15
57773,30
24312,0
11404,13
25209,37
21033,13
41100,15
49653,15
94598,21
68183,39
61814,15
92658,13
56894,18
17870,18
97772,30
68944,13
1364,13
91638,13
30171,38
39376,29
22822,6
47305,15
85311,13
89171,15
64905,15
43287,18
38694,15
6969,18
92114,13
15733,13
98708,13
83256,15
38908,18
76561,13
7173,12
92885,30
27941,13
56827,15
14412,18
64493,13
57207,15
58437,13
64105,18
94663,15
21176,30
74881,29
81986,18
94779,15
90314,15
96455,13
81314,18
4193,38
46352,18
84952,18
10340,15
88913,16
9756,15
34622,13
4622,16
71803,13
50346,39
10873,37
35672,30
29467,15
69854,13
90502,13
81258,13
14661,30
60171,13
65474,18
57949,15
74672,30
59807,15
85133,30
75342,15
1532,30
89744,15
77451,16
14105,15
80257,30
99167,18
92361,15
86321,13
90510,15
46521,15
54619,6
59519,13
58622,18
57689,16
21730,30
67054,15
54377,15
51996,39
15762,15
65413,13
21231,30
59724,15
45048,39
93214,10
92766,16
89214,18
37713,22
47011,18
66508,13
68968,13
29239,13
20418,15
33753,13
26508,39
30984,21
40384,13
98685,13
43918,15
9531,13
15619,16
44625,8
39114,15
49013,15
47165,15
90162,15
5712,15
73407,36
35357,15
31406,15
42821,18
81787,15
47237,15
944,15
823,30
18030,16
40397,29
24470,15
94721,18
41041,30
29752,15
56233,13
62238,18
60260,6
31924,36
97840,15
63956,10
68577,13
61510,16
95850,12
44804,13
23079,18
64838,13
73904,13
19428,16
61454,15
35910,16
57890,18
54799,39
19274,15
16382,15
81633,8
51454,13
62038,15
98830,15
23755,39
49072,30
99296,13
35325,30
98192,15
84054,15
22500,15
97831,30
39503,13
67069,13
63069,13
29913,18
10647,30
69123,15
78057,15
11067,15
69342,18
68993,15
97178,18
46626,15
82878,13
45738,15
58917,18
75574,30
49024,15
66554,13
98731,15
39481,30
61771,15
91932,13
30630,13
94321,15
15109,16
3116,13
91834,13
19017,39
95913,21
65819,15
58844,30
42394,0
53212,30
38873,18
32266,18
87019,15
15396,30
56525,15
62281,15
70520,30
89354,13
24250,38
66721,13
53450,18
48653,18
86894,15
93305,30
45184,15
15921,30
16210,38
94148,16
33492,30
98947,18
90941,15
87208,18
52964,13
90335,21
68965,13
37102,15
51436,13
17865,15
82727,16
70026,30
28639,18
62283,18
51232,39
71002,15
14469,30
4005,15
14448,16
86272,13
77230,18
95215,13
36499,39
15132,30
53113,15
56457,18
99208,30
90202,18
2308,15
38848,37
14337,18
25449,15
25623,13
91482,13
92352,15
81580,13
34182,15
74242,13
24028,15
51468,15
6818,15
53914,13
209,15
96253,16
3686,30
85479,13
33732,36
58225,30
39408,13
72326,18
41994,15
97306,15
36289,39
77861,15
57350,13
94996,15
58639,13
1559,30
32852,16
42932,30
1012,13
84136,13
86997,15
21620,15
62372,39
72360,18
61902,12
60667,39
20088,15
16793,15
93709,13
77443,13
69906,13
48630,13
48909,15
94346,13
76424,18
28331,15
52649,13
78611,16
2097,6
77440,13
57269,18
12773,15
49672,18
28912,39
18069,15
86808,18
33383,15
59745,15
50724,15
78278,13
39729,36
12906,18
8344,15
99117,15
64297,13
40159,15
85726,13
72096,13
95481,15
49786,16
22027,30
38380,29
28223,16
91469,18
25287,30
91861,13
35777,18
64594,18
2736,15
69368,18
51069,18
51843,15
22824,21
36222,18
60839,13
73981,18
86454,15
30512,15
58512,15
61425,39
1355,15
36824,18
69590,15
79046,18
28367,16
25408,15
83549,13
47652,0
80011,13
79354,15
43339,16
72199,13
47296,13
39523,15
87997,30
84072,15
61353,18
53087,13
52941,16
60421,15
77284,18
62875,15
41204,30
32571,18
74565,18
37576,13
82595,13
66077,18
26457,13
58758,15
20142,16
2072,13
4051,15
56077,15
43375,37
13956,39
65920,13
39093,13
89480,15
83159,18
55880,15
80940,13
11355,16
65295,15
23080,18
24347,15
85239,13
99589,37
65610,13
62938,39
50679,15
84385,18
95728,13
14655,16
52577,13
61103,15
13544,15
85713,15
33244,13
97011,18
88944,15
75958,15
45156,30
68662,15
58196,39
71979,13
85912,13
36091,30
75877,15
67896,18
16675,30
13973,15
